school_key,school_name,num_teachers,student_teacher_ratio,has_computer_lab,has_library,school_language
c0427f84-212b-4f51-9a1d-6219a14d0e74,,,,,,
acd697db-96ee-48cd-a78e-ab41c2725015,,,,,,
f7602a05-7eda-4abe-91ed-c6a9ee104a80,,,,,,
bd3040d3-2a7e-4fde-b645-2e7c87f55d30,,,,,,
20e8a475-9e46-480a-a0af-95bc27ff3a40,,,,,,
e525dddc-ea5a-4283-a004-e5b8fa98ab97,,,,,,
8f3ba07d-6a80-4c45-859d-c1c4989902aa,,,,,,
7578a5d5-9249-4c23-a5b4-1649f4af668c,,,,,,
8b3fd3d4-c62a-4ee6-91c4-aaad9c733b6a,,,,,,
fb80ecef-0db8-40c1-95f4-91102d227237,,,,,,
f0356c2b-fa2c-408e-9f2b-f8b5d6d4a589,,,,,,
47bb3fb2-36ea-427d-b4de-e07a2e2e1cb9,,,,,,
df9529cd-c585-43e3-a08a-1803b4971fac,,,,,,
fef9a92b-73f9-43bc-b678-268059158291,,,,,,
0183742b-ca65-42cd-bd68-bbb461849da2,,,,,,
81a714e8-4ca5-41be-af38-a9e1af1e5ccb,,,,,,
8a9ba7c6-bb38-48fc-93f0-c42f7625e613,,,,,,
39ba76da-9f37-45cb-a56f-24249a41b05e,,,,,,
f63fd18c-ccb0-48f8-bdf9-533e7101c46b,,,,,,
7f9f4f0b-68e9-409a-aaa6-aed96f7bd494,,,,,,
3f407377-33ae-4844-8fc4-f39b61afe064,,,,,,
19fd22ed-85f1-4ef6-b01e-a4462646ce0c,,,,,,
18cdb037-3e3b-4edf-bc24-76b46a4bf5f7,,,,,,
5ec477a0-1aea-43c8-adb5-121529e65b66,,,,,,
9248ab07-6d2f-4902-9a26-72bdd4a89ee6,,,,,,
c14c1eb0-74d6-42e7-bf34-336094a81354,,,,,,
307d1a2e-471c-4fc2-89c8-e3d3562f32ef,,,,,,
85e0f052-6643-4e16-8c0b-49eb00dd18f0,,,,,,
2c8f792b-c7c3-4f15-b633-8c4f3cecdd76,,,,,,
3a86c052-1ef6-47d7-885b-0f5ca3e8de07,,,,,,
5204430f-c682-4ee2-bc19-046b576b51ca,,,,,,
a5970342-279a-4675-923a-b78222242acc,,,,,,
3f2de905-0af4-4e1a-be21-ea8da1eeaa6e,,,,,,
d98c97ee-6599-4ad4-a16b-eec2ac9dd9e0,,,,,,
beb48d53-0ce1-4b22-8299-7e281f645aaf,,,,,,
c06100c8-d558-46c8-b646-8e6144473a75,,,,,,
b810ffcc-26d6-4f57-86e7-a0142de91531,,,,,,
2a633a2a-eff4-4b3e-9c5a-ea6383d4d077,,,,,,
1411e630-bdae-4bfe-8d6d-823535923c41,,,,,,
b922b699-82ad-4fae-b2b9-61c4403323b7,,,,,,
486eddd3-59e5-4d64-8861-07f20b12c0e8,,,,,,
07bbd944-f17f-4240-bfda-69888fcbf4fd,,,,,,
68da50ef-4c38-494e-8868-db5e3c75e1c7,,,,,,
c2bf8cd2-804c-40f9-86f4-7d58a6ca5882,,,,,,
4ebe8f61-6eb7-4cce-8c65-fc3e0d10acef,,,,,,
7bc94361-83e4-49b9-9a68-9380a5526fbd,,,,,,
9b640cca-e50b-4406-a2cc-2e62d498dabc,,,,,,
88c0ca82-0f34-43dc-83ab-2112067eb686,,,,,,
b719468b-0714-46ff-9b6c-9d4551285a88,,,,,,
5f4ba6f1-5ef2-4fa1-98ea-665b728fe1c1,,,,,,
c5887fc2-6140-4be1-8d9c-9ce4e0105622,,,,,,
733e35ea-0cd3-486d-91b7-de80b3188964,,,,,,
d4eb8cfa-4471-460d-8f92-451ededc8817,,,,,,
40af429d-f052-4cbb-b02c-22ae20f2c223,,,,,,
f5cc5fae-1b0d-43cb-98cc-39029ad9d317,,,,,,
6762f0d5-dfea-4c26-8962-8802bc5c91a2,,,,,,
63371aee-a494-4ea4-8f8d-f84baacccd2e,,,,,,
1c19327f-4472-47b6-8cef-81754dcabc04,,,,,,
65201af5-663c-426f-8255-f97946dd31ce,,,,,,
7366f17c-9279-4ea6-9d50-fadbf4839c51,,,,,,
3512494c-3e6f-4bec-b168-774942afbbfb,,,,,,
5306db6c-f8c0-4523-a129-aae078dba44d,,,,,,
c27a5b12-eb8d-438a-ad5d-51b5324462a6,,,,,,
a0e61d0f-f705-4047-ac94-ee72a373c849,,,,,,
983ae3f4-b837-4ae7-8881-2244e0ab0720,,,,,,
8ba52733-750b-470a-b71f-72ac39fb162d,,,,,,
b704af5f-b985-43e9-a08d-c0fd7cf31447,,,,,,
5191f7cd-b978-49f8-9457-d2a11caf1f67,,,,,,
afe171cd-bd82-43b6-9433-b2cbc4cd903b,,,,,,
5d06e946-1d1e-4f7e-b771-eb03a7d21d10,,,,,,
b5df7494-7d58-47ed-ab4c-c2907a65fcca,,,,,,
73f39ca3-c49d-48d3-b4ec-4a5583d7af61,,,,,,
ea887050-4ed7-42b7-a231-f6bdef22d41a,,,,,,
2fe594d3-377c-4c42-83a9-6f38dd57c270,,,,,,
1cd040e4-8961-412b-9ca0-15919ac13edd,,,,,,
f71013c5-207e-469d-a64c-75504aee5df6,,,,,,
f211a12b-d2a8-42cc-8b6b-14d2c29fed07,,,,,,
8e6498ef-f19a-488f-bbeb-232598558f1e,,,,,,
a0f7e46c-1d60-4b27-96a2-24a7317d62eb,,,,,,
b37450e7-8784-47ad-936a-8b242d5ca7cc,,,,,,
9bbe5109-44e7-4f8a-a1c9-11b435c6534d,,,,,,
de5fb504-a8aa-4b8c-9395-15f380480870,,,,,,
ec875592-bca5-4b5b-8fbb-7310146355b8,,,,,,
9b588d83-be50-4b6b-be90-a279e9381a55,,,,,,
2ab36b86-fb72-43db-9d44-4c165b3d2270,,,,,,
9d84fc92-3c2e-448f-9394-148c48eecd4b,,,,,,
900c3678-ccf9-47bb-b848-19f1f9126a86,,,,,,
1a82c466-6ef1-4099-befe-0c37520f2694,,,,,,
c446c229-437c-486e-9a25-5cf3a320f2b4,,,,,,
9b291afb-9211-4b99-9d46-d2567c6d7505,,,,,,
0c1446c4-916a-43ee-b280-bc3bcac5d290,,,,,,
cbf98cee-acdf-42ec-8d61-c05a0459a303,,,,,,
6db4478e-8ffd-4d95-92be-d68154faf9f5,,,,,,
11f2b4c5-ce30-4f61-bcc0-5a5773efe23b,,,,,,
37d9ba02-9d3d-4239-b672-31a5cbdb0297,,,,,,
1398de77-fdee-431a-86e8-523032f16f33,,,,,,
78f84f41-aec5-4459-a5ef-4c37614b1742,,,,,,
bddf5342-4366-469c-bade-39bc1b0ce2f0,,,,,,
e33e800c-81ec-4228-af53-6bdb2acfc907,,,,,,
dbfe2c89-f1a5-4b4b-8366-07561766abfe,,,,,,
4066d955-1ad8-493c-853f-f54e64a2885e,,,,,,
7189163e-f302-4a77-b896-bd23ed9dbd6c,,,,,,
81378fd7-1aaf-4f0b-b2fe-b80a9eff0d10,,,,,,
85ab8f47-99f4-43a9-bea0-6e833ea70fc8,,,,,,
36c29d71-a159-42c2-94a3-225dee30e98c,,,,,,
b6ef4538-a8b8-4169-9b91-9c5acd9b4556,,,,,,
af778bc5-f845-4f57-bae1-becbda01e797,,,,,,
a4273586-1c87-4f90-b00e-a97cce128153,,,,,,
4631bbe9-04dc-45f6-9e0d-59869aa21ee4,,,,,,
a3a6d5b1-5922-4188-902d-1c9b0a939c94,,,,,,
68c3eea9-be34-4e6b-be49-1fe4b9eac63a,,,,,,
c1622467-5788-4abd-9a77-e6f17739ff14,,,,,,
13cd6ac5-1e7e-4c48-b900-dbc7d650904e,,,,,,
0f145e9c-efc1-4686-b7e4-82f2b33fa0d8,,,,,,
f3dbfd3d-fc42-4ea5-aa4a-c76f75ff005d,,,,,,
24829b9b-5e8a-4c53-b68b-3c960863d5fa,,,,,,
42c74cbb-557c-4c78-9cb4-3474eec595db,,,,,,
03efc7d9-6dee-41e8-a55c-253840bffc8e,,,,,,
f027f1a7-3b62-416f-908c-be7074090655,,,,,,
77fedae7-3490-4094-b3f6-ccfaab64b70a,,,,,,
5cc10935-e350-450a-b8ac-4e9a25412bf1,,,,,,
c742f686-ec09-466e-8efc-44cfa73b754c,,,,,,
264c6c2c-6a76-42cf-8ca5-23cef2def7ed,,,,,,
2af81ac9-40bf-4eb3-b24f-1b60d3c562d3,,,,,,
811e1ea0-335a-440c-9ad0-984c3d394881,,,,,,
a3d73a60-873e-4681-b592-67cb57bca737,,,,,,
d38fa849-ca9f-4e9c-b36f-713be62af358,,,,,,
55f5c651-96a9-4d21-9a8d-4bcc9404d8cc,,,,,,
e5d8b972-0af9-4da9-bf87-b81593e1679e,,,,,,
b65f0f81-35cc-4305-a4e0-eb6a0e08419a,,,,,,
e1741e47-7a38-45e1-96dd-6b0d878423c5,,,,,,
34232cbd-e614-4a76-8fe8-84532b815fa6,,,,,,
3a790401-4139-481e-989a-1e446858ace1,,,,,,
e7ff4884-cca5-46db-8491-d016b58af4c9,,,,,,
a5f5a862-7462-4b6c-ba77-186527aae491,,,,,,
68d6b7f2-4ab1-4415-89bd-a34aa07ea122,,,,,,
cd62c593-eaa0-457e-9eab-c2758b2de3b3,,,,,,
bb2c7ce7-d708-4208-a615-c8a91061c3e5,,,,,,
2ea34c0a-19f9-4b99-b274-ad3c5b0479c0,,,,,,
87845cda-55cd-4866-b4a0-da882d912535,,,,,,
d1eced5f-4fc5-461c-97e6-c6d1da1e71fe,,,,,,
97e46ce9-5efb-479b-a1c6-8028aacce4e4,,,,,,
da989609-d075-49cb-8790-cfb41b9dfc68,,,,,,
324a0022-361a-464d-915f-dead44a9403e,,,,,,
252a4a15-bf91-413a-b152-9ffdaa1cb29e,,,,,,
31010ffc-5e61-40dc-a4c8-ae988f25044a,,,,,,
ef2486d9-cd81-476e-9ed3-a4686bee68c0,,,,,,
78b70eef-0578-4bb2-b9bd-4c8fb499c857,,,,,,
d3aabdf4-8279-4305-aaf5-c68189d77975,,,,,,
a3084fb2-0c5a-4ccf-bd32-40f842d4741c,,,,,,
29254f3a-3b53-479b-94ac-a632da3603e9,,,,,,
363aa1b7-ed48-4ef5-a539-83a55632e89a,,,,,,
a6e1e8e3-e942-4190-8722-bd8a85dc7a93,,,,,,
10f3bf70-cd76-4887-8227-b1ab92f6c54e,,,,,,
dddc1348-af80-43df-937c-ee022f746a38,,,,,,
039d76b4-851c-4838-be91-bdd219f832c8,,,,,,
a37acdfc-f99a-4d26-8376-8c87a774c8ff,,,,,,
caee0456-6556-4f2f-bdfc-177b490d1ff6,,,,,,
6a6feacf-d7e5-452a-93d8-1eb3fc8374d3,,,,,,
6b6296a3-0f75-41c1-ad92-a8b156fb5f54,,,,,,
9a04b947-d235-46da-acf8-d3fe9393d37a,,,,,,
0da0e6de-004e-4c7f-b774-15e8442c52b4,,,,,,
723b8e16-13ff-4eb7-b1dd-daa8ed983726,,,,,,
36af577d-ecf9-4474-bfc3-58b1914ddcfd,,,,,,
316e9c77-39e6-4db1-a7a0-5173d02ac6a9,,,,,,
fd22ccfe-0361-433a-aea7-dee921c7ab68,,,,,,
90c2ca8a-c471-40b2-badd-aff9cf993e61,,,,,,
4b3cec04-2dda-46a1-8f71-e449bb63d1e5,,,,,,
f816ab72-e624-495c-8d77-00470cf8752d,,,,,,
306d8313-8a8c-4413-ad83-eafdc4c7e51b,,,,,,
950bb638-5284-4873-bdcc-39e18e045a02,,,,,,
65644aaf-e218-4992-9bc2-31b9bb1f6f4f,,,,,,
18b7c48b-7f53-46e0-8129-594bbe203a36,,,,,,
fd577a27-bc9a-4724-9dea-dcfa6f67d2bd,,,,,,
3ce42aac-8e08-4b50-b5f4-009541364a62,,,,,,
5c121378-0767-48c0-a24b-cc68a48f9af3,,,,,,
e81d998d-2cfe-4b57-a78d-a204e89369c8,,,,,,
4322a411-a2f4-4d9e-97ee-79fc84c658cc,,,,,,
98823e3e-6431-410e-8b15-5dce7f92bbe2,,,,,,
39ca87e3-e405-41c1-ac3e-cb440f452d98,,,,,,
a6432fad-2929-4f83-be34-dd8ad31528ae,,,,,,
36245454-ce51-4fec-b215-56ad3af3c848,,,,,,
7b21c674-c3cc-49b4-8108-d87ef1c8865a,,,,,,
eea8ca7d-ffba-4ce7-9123-6dea1098f10d,,,,,,
817c43bb-d284-4eac-8940-ccddb680cecc,,,,,,
4c84f46c-384c-4b44-9f54-b7f42c181fce,,,,,,
fb383075-64b3-4638-9d79-8e968f883cdc,,,,,,
409dec0b-e9b5-4273-ac3d-c54e392ec465,,,,,,
6745b8f3-3620-41c0-bcab-27d15dabd0f7,,,,,,
7aec26c7-7b64-4621-97d0-a84143d0875f,,,,,,
ae1fe5e6-2437-4eec-a57f-8cab6519a29b,,,,,,
cad4f41b-9833-42f1-959d-d7f229c3ec40,,,,,,
7ee1f481-c333-4906-a1ba-bec19b057c18,,,,,,
8f2208d5-4db1-4545-b07a-e94b2eca381a,,,,,,
1540a753-f2e9-4013-a5b9-6011be9c0e4c,,,,,,
61c0d76b-224d-489b-9414-2b4e8f170d6d,,,,,,
fca0b29c-566d-4584-b34d-09fefae6dc15,,,,,,
767d3358-b936-4c43-b145-28e40268c8ba,,,,,,
97a6e7b5-4c88-4987-a6b4-ab8fbeba126c,,,,,,
78b4bb1d-f6fe-49f7-9137-3ec5e095906e,,,,,,
e4b9431a-bcad-49aa-a021-cda2130f4007,,,,,,
be17ff82-8b81-44d2-9a15-21861a6e2ee3,,,,,,
22c758ae-7364-4234-896f-8a77b137304e,,,,,,
83644c97-a9fb-4c27-80ea-7016e1986a52,,,,,,
4d8791eb-00dc-434b-bdd7-cb9b5707a274,,,,,,
9fe3c594-2461-4327-9063-9ab52e156043,,,,,,
eb7ade83-8a8a-45d4-8310-753bd269a2e6,,,,,,
21a53dc8-e935-4a85-9e5b-7093d8aa9544,,,,,,
8e744f5c-ed1e-43f2-bd8a-3e6f5f236f26,,,,,,
d012d818-eee7-4448-9d17-df75ad58f94a,,,,,,
607d4113-9af4-4f26-acd0-e869522b2126,,,,,,
887bfb6f-4182-41eb-86c5-3c5559249c75,,,,,,
2dae0396-2cad-49c2-94f9-f524d9bc9327,,,,,,
08f6909d-c282-4ab7-b5d9-a7813addd92e,,,,,,
a40ba150-eaf0-4736-b135-51a7c33d7b80,,,,,,
057d85e5-5aea-4c3f-81f6-cf567f6ae9a4,,,,,,
fd95c327-f691-4b15-ad1f-4c631ce6b829,,,,,,
29e8d5f3-e6cc-4dff-954c-225078cd068f,,,,,,
405490ee-3dba-4fe8-8381-cd927273af5b,,,,,,
c4fab49c-f1f1-4558-a10c-97249aa61c23,,,,,,
6ee3f348-5cd1-458a-bbc3-0743f7de0146,,,,,,
f4e768b7-eb92-43fd-b72e-4a4fc33b7611,,,,,,
67b94130-dbe1-4dab-88f0-abaf2947e82a,,,,,,
011cc0c4-15fe-4cd0-8388-2667500cbd8e,,,,,,
e630899a-ff5a-4509-9bf7-056d37a39362,,,,,,
6a9da7d1-b8fc-4bd7-a8b5-1f70529d8027,,,,,,
34ea9890-92e2-43ca-ae49-73a90f5ce949,,,,,,
f13989a8-dc7a-4f00-b16a-88b517a63149,,,,,,
50f2cf1d-d0d3-44d1-94c9-d411847282bd,,,,,,
94067ce0-7b73-40e9-91ed-5985608180ee,,,,,,
9f6c7d86-19f3-476c-a8cb-ff08c7b1fb2e,,,,,,
dd188b2f-a1c8-4416-bb8d-cd0ddd3a14e7,,,,,,
16f32893-1ad3-483a-8e8b-42e8068d2c21,,,,,,
745d9303-8d9a-4f44-a24a-7684440c2072,,,,,,
c0d30093-0501-45c5-b8fe-9d0adddf5f12,,,,,,
ee76731a-6f8d-4599-9cf8-b43764394ef1,,,,,,
f325a527-8adc-45bf-9b55-843047c132cf,,,,,,
a882d560-100c-4f39-b199-a104e5ee358a,,,,,,
721218a4-c53e-4f31-aea4-f9cce8b00b2b,,,,,,
c6db80e4-e116-4ee2-90d4-32b8d4ff9208,,,,,,
52f5389d-3dab-4b93-a5fd-120d5d9a4c3d,,,,,,
9651e308-4bd9-451f-ab37-5590b26f44ae,,,,,,
319ab79a-247f-4797-a4a7-f192cfb83143,,,,,,
6ff5fd77-5593-4dd0-8d48-9fdfb0a47979,,,,,,
85d1a506-7f70-4453-aa95-d8bf7ca638c6,,,,,,
57e725f1-ee91-49ec-bb81-777650703da3,,,,,,
ffdbee97-d1b9-4683-b34a-73620685ca4b,,,,,,
57de2f54-824c-42eb-b07e-b518783bf317,,,,,,
3afad0fd-dbca-4949-9a18-ac3b070c9661,,,,,,
3a6220af-d503-4759-a08f-9e85e0571f99,,,,,,
d2abd576-b383-4172-bf9e-346a53ec4976,,,,,,
beb67715-759b-4545-ae8d-7581d95be3b4,,,,,,
db56dfd8-d288-4976-bebf-40cfea7d81a7,,,,,,
d1a33116-8e3f-46fd-a9ad-ed971b470ade,,,,,,
bcf7fd1c-d113-4304-9e38-7a9296bd6a6d,,,,,,
80b8b13a-8ecd-491a-855f-d586528256bd,,,,,,
8e78f8e2-63af-416e-90b4-cf035c01ed70,,,,,,
89fb750b-dad2-44c9-bfb1-6f1a62ed5054,,,,,,
b3a10555-043f-4e8b-ac62-cd889b642b56,,,,,,
bc3b26d4-bfdf-4fe6-9fb9-e91f5289ddb5,,,,,,
c503d091-2d9c-44b5-aa01-6c98b0a5da99,,,,,,
420c3cb4-4136-4f81-a5ee-c5cca275b147,,,,,,
d8759f6e-ae21-4769-9063-2685c9de2e44,,,,,,
bb551857-e0b6-45e5-b4b0-a98bae75ceef,,,,,,
98af66cd-4b92-49c0-ab95-b3515cc44ae7,,,,,,
09cd4ebe-593b-4abd-be4d-ad2599cd9c62,,,,,,
df7a3ce8-c844-45c1-9960-b1d1a126448a,,,,,,
cafbb521-ac55-43d1-8826-4b77a6b2b820,,,,,,
5bac5863-0d28-4363-a106-643d872b3e94,,,,,,
75a4d706-3491-45c5-832c-86614af0f131,,,,,,
e7fa5631-e326-47ee-bf44-8b7d0d795ad8,,,,,,
ed3f4427-ba73-4d23-967c-453e3408a7ce,,,,,,
dc95ce63-7c04-491b-a594-e96de4301032,,,,,,
efcc7c6e-7a86-4b39-b664-ffa284ebdf18,,,,,,
7d9026bf-3202-4d9d-98be-29487cb8cb92,,,,,,
46e2c702-55f3-4dd2-b4d0-a286648b0a2b,,,,,,
71631931-13a9-4140-abb1-de37675adf82,,,,,,
5cc7a341-29e0-4dd3-ad1d-57cf48033c2d,,,,,,
0b7ca377-f926-42f5-8839-9fa6e8a7ef80,,,,,,
bec3fa69-c790-4bbb-bf79-ab3d720e06eb,,,,,,
5179e65a-94b0-428a-80c9-cd7a098fdc51,,,,,,
a60770ce-2385-42ca-9da2-d4b7097f9284,,,,,,
56e63f2d-9053-4c42-b1eb-1608e1486f33,,,,,,
2679189e-2839-480d-9f22-aa7e38f7706d,,,,,,
bee5d7d1-705b-4bc0-ad50-a6e2de2ac748,,,,,,
bdaa633d-2d9c-4dcb-b812-3d364d04003e,,,,,,
c8581973-bcb8-4455-b86f-d83e7c9c86e9,,,,,,
9ece6b41-0dbc-4078-a88d-90e093bc7222,,,,,,
5954c7fe-61a0-48c0-983c-3da359d39d18,,,,,,
8eccf952-8fb4-43e7-87b1-9d77c5431083,,,,,,
fd6a6a7a-8159-4143-9db0-dc70b8aa735b,,,,,,
c6031bc0-a4c5-4259-b5db-248f5b41e856,,,,,,
84a12b47-c01e-4cf3-aca1-4aefacf5a837,,,,,,
e6a19042-f18c-4ff0-858a-fbb55ba342e9,,,,,,
bb25116c-9358-43e5-a438-4cd513fec253,,,,,,
91b9c7c6-0c58-453a-b2bc-a42e695f72ef,,,,,,
5af8fd5e-4535-4acf-bde9-b43257672512,,,,,,
4f3b0552-2032-4f8b-94f8-5b05e126bb4a,,,,,,
6bac315c-f048-43d7-b48e-2d3b18fefa88,,,,,,
49dc6a2d-401c-4cfb-80fb-9eb0d7de54bc,,,,,,
fc4b33d6-6ad0-45d3-8d9d-d73e620db6a2,,,,,,
169a75b1-a53f-4432-a2f4-23a2a4363d16,,,,,,
f383e5cf-bcf2-4bd6-be3c-a1b96c26c6d4,,,,,,
078e6d2b-e0b5-43ea-b50c-7346580229bb,,,,,,
c0e24571-539d-4705-ba05-b0fb95c6cc3d,,,,,,
3a866ed3-b2a5-42f5-9b6b-6b5d2646f6f1,,,,,,
46cef5b7-7736-486e-bad2-d471b762bf83,,,,,,
ff90b935-f4c9-406d-b5f5-79cdf9438a5b,,,,,,
6d615e56-b0d9-4b16-9212-364dc50c10ce,,,,,,
628d3d6e-9410-4c18-b71c-21f754ed0dec,,,,,,
23859c52-e896-4920-8b4f-5c05f1ab0b88,,,,,,
9e934979-493c-40b2-9b16-93c84b5ad86e,,,,,,
7de90d59-fc84-44fc-8153-0f1c23eea677,,,,,,
2475f20b-997d-4fda-a0d9-60807d205701,,,,,,
c8a2ba26-472f-4270-9097-302eca74f1f0,,,,,,
812b4daa-5900-4b43-bf2f-d61fc55d08c3,,,,,,
a816059d-8019-4eb1-8e6a-9a1514218bfc,,,,,,
4f1a394c-279c-40be-980e-bf0764ea4f08,,,,,,
7e073a8e-f198-487a-b40d-fa7f6c66ff47,,,,,,
33ed9c75-9aed-4dbc-a4d4-6c9d1a811082,,,,,,
26d5087a-52b8-4b80-ba40-67cb134787dd,,,,,,
07452e26-b014-4d80-806c-233f0476c906,,,,,,
03ecda6f-a1f2-475b-91cc-94d2a9a37288,,,,,,
babe8dd4-b3c0-4c0c-aa8e-761c0db7d1d6,,,,,,
958ce780-a74b-49f8-b16f-9805250307e9,,,,,,
ec44ab20-67f4-4a85-a10b-1d3d05bfb20c,,,,,,
ee0545b3-f129-4a5c-a7c2-005ef6803869,,,,,,
4158e6bb-de5d-4197-a260-1df90325f7b6,,,,,,
0697584b-71f7-4c60-a51a-07b7318781d0,,,,,,
5450c597-31d5-4790-9c08-01ca9c249bf8,,,,,,
60e0da77-2fda-4703-bd67-0783e48c6119,,,,,,
dc86c254-ab68-4230-826c-d7b8ea8549ca,,,,,,
8f7c2dca-d83d-4113-9782-4a309b4a4c1f,,,,,,
726183a1-8d5f-468b-9324-81c103904961,,,,,,
63d6b87c-c5bb-426c-ac08-6aafd017dc03,,,,,,
1729067f-1ffe-4dd2-803a-cea05cb707ce,,,,,,
a2c7f236-f595-4520-b760-0529e50b95d3,,,,,,
10f58c10-0bba-47a6-896d-90b6aaa92c87,,,,,,
59ea0e83-a412-4636-b2fc-a8faa337753b,,,,,,
08663965-4e95-4236-ae3f-3d5297a2b631,,,,,,
2eaed138-fe7f-4351-b7d1-dac3d19a256c,,,,,,
aca16431-3e69-4c5d-a269-e8df88fd9cf8,,,,,,
96caabbf-0c25-402d-882c-420de58bd48a,,,,,,
9ba34031-b158-407a-8c2b-fd017fffb4e9,,,,,,
ff962ac6-ed98-4464-9cae-88a109349191,,,,,,
87dd3c36-5bbb-4bc1-8c9a-140bd59e1472,,,,,,
a6a3a912-ead1-497a-bb48-011e5e2e1f51,,,,,,
07c40f81-f699-4e90-b42c-20e3fa16afdf,,,,,,
f43e07ae-bd82-4dca-ba35-fc78560fb117,,,,,,
47bafd69-7c31-4440-852f-3ad5963c3fda,,,,,,
87e8e69a-5c50-4696-9943-37ef34d81130,,,,,,
296070d5-1c3c-4cc6-b5fd-c95eb47a11de,,,,,,
94f6940d-9090-4b78-bccf-1302e325688b,,,,,,
f99c4fa7-54c2-46c3-b56e-ddd9b541e15a,,,,,,
00dd2133-6c5d-488e-a54d-9ae5d4ad93a2,,,,,,
53c93b24-ac31-4f60-8e95-83ebe81aaf80,,,,,,
f122a107-db5f-4473-99ba-7a676205a8fa,,,,,,
f053aee4-e738-4ed2-b8cc-96693ca128f4,,,,,,
f6a6b16b-2123-4b9e-9855-26dda9774f1d,,,,,,
13b63148-a694-4728-b90d-9832a12165b0,,,,,,
f2777272-3b39-49ee-800a-d310ecb51860,,,,,,
49f244dc-2905-4eae-8d8d-ae0ecdc89eb2,,,,,,
d7bf078d-ec8b-415b-bf30-4f8b5493070a,,,,,,
84a5a4ab-e9fb-442c-803e-c5b70c8cbb9e,,,,,,
acc48407-aeaf-45fa-be93-d665abe0f78a,,,,,,
7b665d27-e480-4b31-a411-b7501bfcb97a,,,,,,
fc159fc3-9d8c-4979-aba7-f533324f7d85,,,,,,
76e0e168-c202-4182-94e8-3f37dd280d69,,,,,,
8b7979ce-3dbf-493f-81d9-cefa41f7f723,,,,,,
dffe643a-2972-426f-a745-1aedeb24b3d9,,,,,,
ec892473-1f7d-4763-b616-2ecf762771a2,,,,,,
e0110624-2f27-4a54-bc37-792593c0c335,,,,,,
f1b86498-a066-414b-8bbe-e8e0dc37ad35,,,,,,
878efbd2-c565-4a90-b1a3-21b2aa17d376,,,,,,
896a8313-2006-4ae7-93e1-742020fd4c45,,,,,,
2bddf52e-207c-4a91-8bfb-875ae89307bc,,,,,,
db98ac69-e40e-4df2-b9ad-e5960ebc9221,,,,,,
6e022d33-1c9d-417e-a7b2-6a9dc05785ed,,,,,,
9a5eb600-4a05-4a1c-817a-e1b2a615d646,,,,,,
47aacc96-1d5c-403f-8977-af22bb537050,,,,,,
a5b8fd41-ffd9-469f-bdcf-90b1552e8499,,,,,,
1b5942dd-31d4-4fd0-be13-308c8cd9fc08,,,,,,
04456a86-1fac-4676-9a1f-292478cf476a,,,,,,
969f745a-dbb1-48bd-9009-dc03a11e20b0,,,,,,
e7b79073-fca0-4659-8bb8-4cb3f4796d3e,,,,,,
b37190e6-b4a4-4ae8-b709-2fc44a49ef88,,,,,,
2d30cfc2-0879-48b7-a406-ce9763558097,,,,,,
382b72bd-bed7-4633-9b2c-eda3224142aa,,,,,,
817b2361-399a-40d0-ada3-fcb03179ce0a,,,,,,
44c9c831-0c7f-4566-a476-3455446b6847,,,,,,
cec1820e-6e93-49cb-8ed3-03e03ab79a20,,,,,,
2766d582-772f-442e-b0f7-346ebad5b0d5,,,,,,
f03ec9cc-6859-4af8-b37f-7964cb13d2fb,,,,,,
a9e50b02-dfd9-4f06-90a0-e4dca5c83cbe,,,,,,
89528f6b-3dbf-49b0-bced-6df15dbd635f,,,,,,
07753392-7611-49ef-b3e5-5b2d2a60a21a,,,,,,
af1358ef-784a-48fb-b7e3-8333b015496e,,,,,,
132e7517-4e57-4b3d-9dab-f9835ad5084c,,,,,,
b88fb81d-3de5-4bce-a4cd-310dfb813ff8,,,,,,
6b05f8c5-32ac-4d87-8dae-b23607e2caa4,,,,,,
7105c9cf-472d-4e22-8aa9-3ea3f52e8677,,,,,,
bea28fc3-812b-4178-a6f6-cdafb4009c8a,,,,,,
37081b61-a0bb-48f6-b836-6c8c605b4320,,,,,,
3c59fff3-b89f-49fc-a7cc-6aa9ee0a77af,,,,,,
59553080-66d8-4774-8d8d-11fd7168473a,,,,,,
da82503b-c725-4da1-b119-e70f2c82e3d4,,,,,,
fca864e7-89ae-4ba0-baba-2103df38273a,,,,,,
81a14be9-8ae5-41eb-b20b-d0bfdb95a643,,,,,,
290e88a7-5cfc-4ffc-896f-9d235214492e,,,,,,
4f2b1c04-4809-4bb2-a25f-712ce6df2948,,,,,,
5418861a-b97a-44e6-99e1-a60d96e58470,,,,,,
82342043-b20d-437a-98cd-4a54d6e3506d,,,,,,
14e4c678-32f1-4b9d-be48-1ab670976c5b,,,,,,
982c9f18-2e52-460e-b966-0d6883733283,,,,,,
b9a9880a-c1ba-4ea5-8717-4e7e83669b59,,,,,,
655bfad3-3e9a-45b3-ba72-1193780e95a2,,,,,,
59e74640-64bf-4af1-8c53-0a5e14d3c1a0,,,,,,
89982cac-1140-4542-abeb-dd6869635e8e,,,,,,
3a5f0d31-0ea7-462a-9a98-be6b71fbe03f,,,,,,
6c0a2b13-b4c7-426e-98e1-70b959aeb2a5,,,,,,
63057a63-bbff-4c3b-9270-c927add1f4d5,,,,,,
