age,gender,special_needs,num_children,previous_academic_performance,attendance_rate,language_spoken,marital_status,household_income,parent_education,electricity_access,internet_access,household_size,political_state,num_teachers,student_teacher_ratio,has_computer_lab,has_library,school_language,distance_to_school,qualification,years_of_experience,aid_coverage,parental_involvement,community_support,dropout_status
12,Male,False,2,Good,0.6050113867842901,French,Single,Medium,None,True,False,2,Conflict,16,41,True,False,English,23.51329886291215,Master's Degree,24,False,False,True,True
22,Female,False,3,Good,0.635909849614872,Fulfulde,Divorced,Low,Secondary,True,False,6,Stable,30,70,False,False,French,13.581357261951581,Bachelor's Degree,28,False,True,False,True
24,Female,False,3,Good,0.8520523705849414,English,Widowed,Low,Secondary,True,True,9,Stable,29,76,False,True,French,14.855206957144441,Bachelor's Degree,18,False,False,False,True
23,Male,False,3,Poor,0.9360978862549628,Local Dialects,Widowed,Low,Tertiary,True,False,5,Stable,18,59,False,False,English,23.913023401669598,Bachelor's Degree,1,False,True,True,True
15,Female,True,3,Excellent,0.5923037696104199,Pidgin,Married,Low,Primary,False,False,11,Conflict,49,79,False,False,English,2.450030389611875,Bachelor's Degree,6,True,True,False,True
18,Female,False,0,Poor,0.9241229822508387,Local Dialects,Divorced,Low,Primary,False,False,14,Stable,43,45,True,False,English,8.6439487654515,Diploma,7,False,False,False,True
21,Male,False,2,Average,0.98605689237921,Pidgin,Single,High,Primary,True,False,2,Stable,21,54,True,False,English,7.443415727081848,Bachelor's Degree,3,True,True,False,False
17,Female,True,4,Good,0.6012373320055715,French,Widowed,Medium,Primary,True,False,10,Stable,30,44,False,False,French,26.885311965525915,Bachelor's Degree,11,True,False,False,True
15,Female,False,4,Good,0.6122227251362242,Local Dialects,Married,Medium,Secondary,False,False,7,Stable,26,67,True,True,English,4.515399526227588,Master's Degree,26,True,False,True,True
22,Female,False,1,Excellent,0.9268734169539495,French,Divorced,Medium,None,False,True,8,Stable,10,27,True,False,English,11.64153176023285,Bachelor's Degree,27,False,False,False,False
24,Female,False,0,Good,0.8534345898273539,Pidgin,Single,High,Primary,False,False,14,Stable,10,37,False,True,English,4.976603172867545,Master's Degree,14,True,False,True,False
24,Male,False,1,Poor,0.7710805579040847,French,Single,Low,Tertiary,False,False,12,Stable,16,44,False,False,French,15.174652880306795,Bachelor's Degree,8,True,True,False,False
12,Female,False,0,Poor,0.49562610527331774,Fulfulde,Divorced,Low,None,True,True,10,Conflict,17,78,False,True,English,25.027011002106274,PhD,17,True,True,False,True
17,Female,False,0,Good,0.4569904624262522,Pidgin,Married,Low,Secondary,True,False,12,Stable,33,68,False,False,French,22.40159040161717,Bachelor's Degree,26,False,True,False,True
12,Male,False,2,Poor,0.9324241603722545,English,Divorced,Medium,None,False,False,12,Stable,44,79,True,False,French,12.247924137977286,Bachelor's Degree,18,False,True,True,False
13,Female,False,4,Excellent,0.9994398010527126,Local Dialects,Married,Low,Primary,False,False,3,Conflict,22,77,False,False,English,25.40669920730744,Master's Degree,5,False,True,True,True
20,Male,False,3,Good,0.671339089880296,Pidgin,Widowed,High,Secondary,False,True,6,Stable,30,20,False,False,English,26.766630966719973,PhD,23,False,False,False,True
12,Female,True,3,Good,0.9722441196874989,Pidgin,Divorced,Medium,Primary,False,False,5,Conflict,15,23,False,False,English,9.891836914702361,Diploma,16,True,True,False,False
21,Female,False,1,Average,0.874554076223585,French,Divorced,High,None,False,True,11,Conflict,30,29,False,True,English,4.835423661481714,Bachelor's Degree,8,False,False,False,True
23,Female,False,2,Average,0.5852515933647042,English,Divorced,Medium,Primary,False,False,5,Stable,16,45,False,False,French,14.666056782278211,Bachelor's Degree,13,False,False,True,True
19,Female,False,0,Good,0.861432778248467,English,Married,Medium,Primary,False,False,10,Stable,27,61,False,False,French,23.89166194568948,Bachelor's Degree,7,False,True,True,True
12,Female,False,2,Average,0.5994895682473727,Fulfulde,Divorced,Low,Primary,False,False,5,Stable,22,76,False,False,English,22.878266936647584,Bachelor's Degree,17,False,True,False,True
23,Female,False,1,Poor,0.800312447590956,Fulfulde,Married,Low,Tertiary,False,False,13,Stable,14,30,False,False,English,5.156117341408731,Bachelor's Degree,2,True,True,True,True
23,Female,False,2,Poor,0.6646246856926359,Fulfulde,Divorced,Low,Primary,False,True,7,Conflict,29,69,False,False,French,11.60350877883626,Bachelor's Degree,12,False,True,True,True
21,Female,False,1,Average,0.487546865714035,French,Widowed,Low,None,False,False,14,Stable,8,62,False,False,English,9.846878959323147,Diploma,18,False,True,False,True
15,Female,False,2,Excellent,0.7831032236688138,Local Dialects,Married,Low,Primary,False,False,13,Stable,35,41,False,True,French,0.9509885819712418,Bachelor's Degree,0,False,False,False,True
13,Female,False,0,Average,0.44514812825268524,English,Single,High,None,False,True,11,Stable,12,43,False,True,French,9.749836959888285,Bachelor's Degree,19,True,False,False,True
14,Male,False,3,Good,0.82895870342348,Fulfulde,Divorced,Low,Primary,False,True,13,Stable,14,73,False,False,French,7.881216551537355,Master's Degree,18,False,True,False,False
20,Female,False,3,Poor,0.9060392503485699,Fulfulde,Married,Low,Secondary,False,False,10,Stable,33,77,False,False,French,4.087940672925761,Bachelor's Degree,18,False,True,False,False
22,Male,True,0,Average,0.4059373894204076,Pidgin,Divorced,Medium,Primary,False,True,4,Stable,5,35,False,False,English,21.8657888081009,Master's Degree,26,False,False,True,False
15,Female,True,1,Excellent,0.6317241174555495,French,Married,Medium,None,False,False,2,Stable,27,57,False,False,English,1.4909618323761964,Bachelor's Degree,3,False,False,False,True
21,Male,False,4,Poor,0.5997495330056333,French,Married,High,Primary,False,False,9,Stable,35,75,False,False,English,10.165811729343073,Diploma,13,True,True,False,True
17,Female,False,2,Average,0.714737492464389,French,Widowed,Medium,Secondary,False,False,7,Stable,12,22,False,True,English,15.642506583809727,Master's Degree,8,True,True,True,False
13,Male,True,0,Average,0.9054820017128815,English,Divorced,Low,Secondary,True,False,10,Stable,26,21,True,True,French,2.442910698324556,PhD,24,True,True,False,False
14,Female,False,4,Good,0.7687110341833139,French,Divorced,Low,None,True,True,3,Stable,7,67,False,False,English,6.866815223856376,Bachelor's Degree,29,True,True,True,True
16,Female,True,1,Excellent,0.9181300981079621,Local Dialects,Divorced,Medium,None,False,False,13,Stable,30,68,False,False,French,18.457725658737743,Diploma,19,False,False,False,False
18,Female,False,0,Average,0.6331229617793381,Pidgin,Widowed,Medium,None,False,False,12,Conflict,9,24,False,False,English,0.9636972096911094,Bachelor's Degree,10,False,True,False,False
21,Female,False,0,Good,0.9632521589959031,French,Divorced,Low,None,True,False,6,Conflict,19,36,False,False,French,2.6027824556526764,Master's Degree,8,False,False,False,False
18,Female,False,3,Good,0.5303311102554389,Local Dialects,Widowed,Medium,Primary,True,True,4,Conflict,17,78,False,False,English,2.493574828984584,Master's Degree,19,False,True,True,True
13,Female,False,0,Excellent,0.8368685701184516,Local Dialects,Divorced,Low,None,True,True,3,Stable,26,45,False,False,French,24.357542210734632,Master's Degree,22,False,False,False,True
22,Male,False,0,Excellent,0.8924388368820648,Fulfulde,Single,Low,Secondary,True,False,11,Stable,16,56,False,False,French,19.332911895378036,Diploma,5,True,True,False,True
21,Female,False,2,Good,0.5285056186320761,French,Widowed,Low,Tertiary,False,False,12,Stable,27,71,True,False,French,6.101049388059,Bachelor's Degree,19,False,True,False,True
14,Male,False,2,Good,0.7355525106425025,Pidgin,Married,Low,None,True,True,4,Conflict,12,79,False,True,French,23.444312927319693,Master's Degree,2,True,False,True,True
17,Female,True,4,Average,0.5588360228147882,Local Dialects,Married,Low,Primary,True,True,9,Stable,32,42,False,False,French,24.695419599799582,Bachelor's Degree,27,True,True,False,True
17,Male,True,1,Excellent,0.9742649989080159,English,Married,Low,Tertiary,True,True,3,Conflict,28,25,True,False,English,27.71054824945715,PhD,16,False,True,True,False
18,Male,False,4,Poor,0.9538941208942264,Local Dialects,Single,Low,Primary,True,True,12,Stable,12,50,False,False,French,3.118222150767769,Bachelor's Degree,24,False,False,False,False
12,Male,False,1,Average,0.7814928913936405,English,Divorced,Low,None,True,False,5,Stable,18,35,False,False,English,7.72009626986693,Diploma,28,True,True,False,False
19,Male,True,3,Excellent,0.7834144998396995,French,Married,Medium,None,False,True,9,Stable,12,66,True,True,English,22.019435440359437,Master's Degree,15,True,False,False,False
15,Male,False,1,Excellent,0.7347013476526318,Local Dialects,Divorced,Medium,Primary,True,True,3,Stable,22,62,False,False,French,19.732469338339463,Diploma,0,True,True,False,False
15,Male,False,4,Average,0.8371439212514254,Pidgin,Divorced,Low,None,False,False,8,Stable,43,75,False,True,English,0.7928039103663975,Master's Degree,27,False,True,False,False
19,Male,False,2,Excellent,0.8713214510830024,Local Dialects,Divorced,High,Primary,False,True,7,Conflict,36,65,False,False,English,5.582502895849538,Bachelor's Degree,3,True,True,False,False
22,Female,True,0,Poor,0.46547522017634013,Fulfulde,Divorced,Low,None,False,False,13,Stable,48,33,False,False,English,18.538539077274844,Bachelor's Degree,24,False,False,False,True
19,Female,True,1,Excellent,0.7578773177821387,English,Divorced,Low,Primary,False,True,14,Stable,42,43,False,True,French,12.013733984293978,PhD,10,True,False,False,True
20,Female,True,3,Average,0.9062473887265936,Local Dialects,Widowed,Medium,Tertiary,False,False,9,Conflict,13,72,False,True,English,29.324588186813852,Master's Degree,14,False,False,True,False
22,Female,False,4,Poor,0.7505334364243157,Local Dialects,Divorced,Low,Primary,False,False,11,Stable,33,61,False,True,English,27.12687002106097,Bachelor's Degree,24,False,True,False,True
24,Female,False,1,Good,0.575966762373115,Local Dialects,Single,Medium,None,True,False,13,Conflict,46,55,False,False,English,5.670900922950243,Diploma,15,True,False,False,True
19,Female,False,0,Poor,0.5333747715924515,French,Single,High,Tertiary,True,True,9,Stable,14,76,False,False,French,29.240989031023233,PhD,13,True,False,False,True
12,Female,False,2,Excellent,0.6178563874845405,French,Divorced,Medium,Tertiary,True,True,14,Stable,48,72,False,False,French,13.383502810327407,Master's Degree,8,False,False,False,False
12,Male,True,1,Excellent,0.7995687499653545,Fulfulde,Widowed,Medium,None,True,False,11,Conflict,32,56,False,False,English,10.787178528171308,Bachelor's Degree,17,False,False,False,True
15,Male,False,1,Excellent,0.9275707320111732,Fulfulde,Divorced,Low,Primary,False,False,5,Stable,41,41,False,False,English,3.9355885524157537,PhD,14,False,False,True,True
12,Female,False,2,Excellent,0.6575236648566047,Fulfulde,Married,Low,Secondary,False,True,9,Stable,46,26,False,False,English,20.3386848881068,Bachelor's Degree,24,False,False,False,True
21,Female,True,4,Good,0.8137438035280748,Local Dialects,Married,Low,None,True,True,9,Conflict,11,33,True,False,English,13.584796837182516,PhD,18,False,True,False,True
15,Female,False,1,Poor,0.5830928527558977,French,Married,High,None,False,True,12,Stable,26,64,False,False,English,22.76048730661992,PhD,7,False,True,False,True
14,Male,False,4,Good,0.7042681204745154,English,Widowed,Low,Primary,True,False,8,Stable,9,41,False,False,English,19.793830836069233,Bachelor's Degree,18,True,False,False,False
15,Female,False,2,Excellent,0.8507767162554326,English,Single,Medium,Primary,False,True,9,Conflict,44,74,False,False,French,5.6036180225755015,PhD,27,False,True,True,True
24,Female,False,0,Good,0.5935975109358096,Local Dialects,Widowed,Low,Primary,True,True,5,Conflict,28,67,False,True,English,15.634204949329046,Master's Degree,13,False,True,False,False
15,Male,False,4,Excellent,0.7394739556686695,Local Dialects,Divorced,Low,None,False,True,12,Stable,46,33,False,False,French,4.280979578606157,Bachelor's Degree,9,False,False,False,True
19,Male,False,0,Excellent,0.9419274483285309,Local Dialects,Divorced,Low,None,True,False,5,Stable,48,70,True,True,English,29.273761946427435,Master's Degree,10,False,False,False,True
20,Female,False,3,Excellent,0.8786066363712604,French,Divorced,Low,Primary,False,False,5,Stable,45,69,False,False,French,6.860015282030399,Master's Degree,23,False,False,True,False
22,Female,False,0,Good,0.5083344968889124,French,Divorced,Low,Secondary,True,True,12,Conflict,10,54,False,True,French,25.083603665188328,Bachelor's Degree,25,False,True,False,True
21,Female,True,4,Excellent,0.7396975240313146,Pidgin,Divorced,Medium,None,True,False,6,Stable,11,70,False,True,English,18.07528797624908,Bachelor's Degree,9,False,True,False,False
20,Female,False,4,Good,0.9950844421879096,English,Married,Low,None,False,True,8,Stable,31,68,False,True,English,11.33322005809268,PhD,18,False,True,False,True
21,Female,False,1,Good,0.5572454445863577,Fulfulde,Divorced,Low,Primary,False,False,2,Stable,5,75,False,False,English,19.317270387875382,Diploma,20,True,True,False,True
21,Female,True,1,Good,0.7407007599949488,Pidgin,Divorced,High,Primary,False,False,3,Conflict,30,41,False,False,French,7.020521199212533,Master's Degree,24,False,False,False,True
15,Female,False,0,Excellent,0.9223019760751703,Local Dialects,Divorced,Medium,Primary,False,True,13,Conflict,31,36,False,False,French,10.552962448716185,PhD,7,True,False,False,False
21,Male,False,1,Excellent,0.40417789835851725,French,Divorced,Medium,Primary,False,False,12,Stable,15,32,False,False,French,7.019227256622548,Bachelor's Degree,25,False,True,True,True
12,Male,False,3,Excellent,0.6475001189757557,Pidgin,Single,Medium,None,True,True,11,Stable,24,28,False,False,English,1.3607404547438495,Bachelor's Degree,29,False,False,False,False
15,Male,False,4,Poor,0.45623130812484514,Pidgin,Single,Low,Secondary,False,False,12,Stable,45,60,False,False,French,13.625744264073916,PhD,25,False,False,True,True
21,Male,False,3,Average,0.5105619804706822,English,Divorced,Low,None,False,False,12,Stable,37,54,False,False,English,15.915164974130288,Bachelor's Degree,26,False,False,True,False
17,Male,False,2,Good,0.7344435331412864,Pidgin,Divorced,Medium,None,True,True,14,Conflict,46,60,True,False,French,12.990774020519266,Master's Degree,21,True,True,True,False
14,Male,False,3,Excellent,0.7390565540368015,Fulfulde,Divorced,Medium,Tertiary,False,False,12,Stable,20,44,True,True,French,24.22615259589711,Master's Degree,16,False,False,False,False
24,Male,False,3,Good,0.5886568708225621,Fulfulde,Widowed,Low,Secondary,True,True,9,Stable,18,65,False,False,English,10.097275592871423,Bachelor's Degree,18,False,True,False,True
20,Female,False,4,Excellent,0.5286278590781748,Local Dialects,Married,Low,Primary,True,False,2,Stable,30,41,False,True,French,28.57514750205682,Master's Degree,1,False,True,False,True
13,Male,False,3,Average,0.8595413900265829,Local Dialects,Married,Medium,Primary,True,False,4,Stable,29,20,False,True,English,1.4114715148903667,Master's Degree,6,False,True,True,True
14,Male,True,0,Average,0.9729248727430654,Pidgin,Married,Low,Primary,False,False,13,Conflict,27,24,False,False,French,18.68550109482715,Master's Degree,13,False,False,True,True
15,Female,False,2,Poor,0.4758775014127545,Local Dialects,Married,Medium,None,False,False,9,Stable,25,22,False,True,English,17.249974936918292,Master's Degree,18,True,False,False,True
21,Female,False,0,Good,0.48002430179251876,English,Divorced,Low,Primary,True,False,5,Conflict,12,39,False,False,French,10.907878186729706,PhD,23,False,True,True,True
21,Male,False,3,Average,0.9851274834409617,Fulfulde,Divorced,Low,Primary,False,True,14,Conflict,24,34,False,False,French,28.914618629876934,Diploma,7,True,True,True,True
21,Female,False,3,Excellent,0.6726570087020403,English,Widowed,Low,None,False,False,13,Conflict,17,56,True,False,French,2.4774690097212235,Master's Degree,12,False,False,False,True
12,Male,False,2,Average,0.4908868573158551,French,Single,Medium,None,False,True,2,Stable,6,75,False,True,French,5.6217450817009045,Master's Degree,25,False,True,False,False
19,Male,False,1,Poor,0.9606659003431207,Pidgin,Single,Low,Primary,True,False,2,Stable,33,33,False,True,French,24.575844239672996,Bachelor's Degree,4,True,False,True,False
15,Female,False,0,Good,0.6003166631034675,English,Divorced,Low,Primary,False,False,8,Stable,39,52,False,False,French,8.870781755847435,Master's Degree,0,True,True,True,False
16,Male,False,3,Excellent,0.9938494842008607,English,Married,Low,Secondary,False,False,2,Stable,22,52,False,False,French,17.066651780099843,Diploma,21,False,False,False,True
16,Male,False,2,Poor,0.9480695763247023,French,Divorced,Low,None,True,False,9,Stable,45,43,True,False,French,15.307058303982949,PhD,28,False,False,False,True
23,Female,False,0,Poor,0.7247762919316456,English,Married,Medium,Tertiary,True,False,6,Stable,14,71,False,False,English,14.088667748446044,Bachelor's Degree,25,False,True,True,False
22,Female,False,0,Average,0.6735947171158647,Pidgin,Single,Medium,Secondary,False,True,5,Conflict,37,65,False,True,French,10.62921255239349,Master's Degree,18,True,True,True,False
23,Male,False,3,Good,0.5321413442963356,French,Married,Medium,Primary,False,False,10,Stable,22,43,False,False,French,8.007785054608437,Master's Degree,20,False,True,True,True
12,Female,False,4,Good,0.41548261443325374,Fulfulde,Widowed,Low,Secondary,False,False,10,Stable,40,58,False,False,English,11.061290445989304,Master's Degree,10,True,False,False,True
19,Female,False,0,Good,0.7727247993220366,Pidgin,Single,Low,Primary,True,False,7,Stable,37,31,False,False,French,23.448675614840887,Master's Degree,28,True,True,False,False
16,Male,False,4,Average,0.49601976500794254,Fulfulde,Married,Low,Secondary,False,False,13,Conflict,5,74,True,False,French,14.152286172190209,Master's Degree,15,False,False,True,True
22,Female,False,2,Good,0.8080666952033438,Local Dialects,Single,Low,Primary,True,False,4,Stable,38,47,False,False,English,23.12165134766428,Bachelor's Degree,12,False,False,True,False
24,Female,False,4,Good,0.6618849058578506,Pidgin,Single,Low,Primary,False,True,10,Stable,8,53,False,False,English,8.789578718002867,Diploma,27,False,False,False,True
24,Male,False,3,Poor,0.7085515067921473,English,Married,Low,Primary,True,False,14,Conflict,43,55,False,False,English,12.650774443239063,Bachelor's Degree,2,False,True,False,True
15,Female,True,0,Excellent,0.7125149588672939,English,Married,Low,Primary,False,False,11,Stable,16,38,False,False,French,27.0864337711092,Bachelor's Degree,4,True,False,True,False
20,Male,False,4,Average,0.8835423814509981,Pidgin,Married,Low,Primary,False,True,9,Stable,23,44,False,False,English,9.203361349216623,Master's Degree,3,False,False,False,False
18,Female,False,2,Poor,0.7164168023135274,French,Divorced,Low,None,True,False,3,Conflict,17,69,False,False,English,15.427208715822955,Diploma,1,True,False,False,True
19,Male,False,2,Good,0.7392603460746605,Local Dialects,Widowed,High,None,True,False,14,Stable,10,60,True,False,English,15.082898237346893,Bachelor's Degree,1,True,False,False,False
21,Male,True,2,Excellent,0.771950179089333,Fulfulde,Divorced,Low,Primary,True,False,12,Conflict,19,48,False,True,English,9.335159565229711,Bachelor's Degree,2,True,False,True,True
16,Male,False,1,Good,0.830845928682127,French,Widowed,High,None,False,True,14,Stable,30,65,False,False,French,7.228753947076454,PhD,21,False,False,True,False
16,Female,False,3,Poor,0.8581361292188237,French,Married,High,Tertiary,False,False,5,Stable,32,41,True,False,French,19.252480771656913,PhD,9,False,False,False,False
12,Male,False,3,Poor,0.7067975953205919,Local Dialects,Single,Low,Tertiary,True,True,14,Stable,27,69,False,True,English,4.78350930499818,Bachelor's Degree,26,False,False,True,False
15,Female,False,4,Poor,0.5782008515424648,French,Widowed,Medium,Primary,False,True,8,Stable,44,45,False,False,French,18.271693766241956,Bachelor's Degree,22,False,True,True,False
14,Male,False,2,Excellent,0.9633856287075805,French,Single,Medium,Primary,False,False,10,Conflict,9,64,True,False,English,13.440497474092227,Bachelor's Degree,2,False,False,True,False
16,Male,False,4,Excellent,0.807557516477766,English,Widowed,Medium,Secondary,False,False,8,Stable,22,68,False,False,English,16.355904666477457,PhD,28,False,True,True,True
18,Male,False,2,Poor,0.47010217481062294,French,Widowed,Medium,Primary,True,True,9,Conflict,15,51,False,True,French,1.8891575549525548,Master's Degree,26,False,True,False,True
18,Female,False,1,Excellent,0.47356688901270166,English,Single,Low,Primary,False,True,14,Stable,31,32,False,True,French,14.269965113233734,Diploma,1,True,False,False,False
20,Female,False,1,Poor,0.7541373837920134,English,Married,Low,Secondary,True,False,5,Stable,30,75,False,False,English,17.062372813685215,Bachelor's Degree,22,False,True,True,True
23,Female,True,1,Excellent,0.49389516458506283,French,Widowed,Low,None,False,True,9,Stable,15,51,False,True,French,23.782384194754684,Bachelor's Degree,7,False,False,True,True
23,Male,False,3,Average,0.49159510002103546,English,Single,Medium,Tertiary,False,False,5,Stable,41,25,True,True,English,21.9061720879657,Bachelor's Degree,1,False,False,False,False
22,Female,False,1,Average,0.759850872852958,Local Dialects,Divorced,Low,Primary,False,True,7,Conflict,35,24,False,False,English,9.819515943619567,PhD,1,False,False,False,True
19,Male,False,2,Good,0.5621833242169652,English,Married,Medium,None,True,False,8,Stable,42,78,False,False,French,22.515930903310256,PhD,29,False,False,True,False
14,Male,False,0,Good,0.9706346202321812,Pidgin,Single,Low,Tertiary,False,False,5,Stable,20,43,False,False,French,10.677052984693887,Diploma,2,False,True,True,True
21,Female,False,2,Excellent,0.7413472308182851,Fulfulde,Single,Low,None,False,False,2,Stable,41,29,False,False,English,12.335769854944315,Diploma,13,True,False,False,True
22,Male,True,4,Excellent,0.9716368956859984,Fulfulde,Married,Low,Primary,False,False,8,Conflict,18,53,False,False,English,20.4502081864799,Bachelor's Degree,26,False,True,True,True
23,Male,False,0,Average,0.7542522471134558,French,Married,Low,None,False,True,3,Stable,43,78,True,True,French,11.06193609672187,Master's Degree,4,False,False,False,False
12,Female,False,2,Poor,0.9753889448968033,Local Dialects,Divorced,Medium,Secondary,False,False,9,Stable,21,69,False,True,English,8.815364535095766,Bachelor's Degree,1,True,True,True,False
23,Female,False,4,Poor,0.4396142696465924,Fulfulde,Married,Low,Tertiary,False,False,4,Stable,29,76,False,False,English,26.025810055822458,Master's Degree,14,True,False,False,True
17,Female,False,4,Average,0.495202410013579,French,Widowed,Low,Primary,False,False,13,Stable,47,24,False,True,English,12.159902361899766,Bachelor's Degree,11,True,False,False,True
17,Female,True,4,Average,0.9799297962693493,Local Dialects,Divorced,Low,Tertiary,False,False,8,Stable,33,27,True,True,French,21.03917254930982,PhD,3,False,False,False,False
23,Female,True,0,Poor,0.9638338589579687,Fulfulde,Divorced,Low,Tertiary,False,True,7,Stable,11,56,False,False,French,18.005717326795452,Bachelor's Degree,12,True,True,False,True
18,Female,False,4,Poor,0.4296696883181964,French,Divorced,High,None,True,False,2,Stable,13,54,False,False,English,25.926761275737473,PhD,28,True,True,True,True
16,Female,False,4,Average,0.7976715581439171,Pidgin,Widowed,Low,None,False,True,10,Stable,11,38,True,False,English,21.20787768914805,Bachelor's Degree,0,True,False,False,True
20,Male,False,4,Good,0.8933857509513778,English,Single,Low,Secondary,True,False,3,Stable,38,44,False,True,English,12.018010900396856,Master's Degree,28,True,False,True,False
18,Female,False,4,Average,0.7717277456882601,Fulfulde,Single,Medium,Secondary,False,True,11,Stable,40,63,True,False,English,22.421187416839636,Master's Degree,14,False,False,True,False
22,Male,False,4,Average,0.48584906818430906,Pidgin,Divorced,Low,Primary,False,False,11,Stable,49,32,False,False,French,14.65150475802869,PhD,21,True,True,False,True
14,Female,False,0,Excellent,0.7146016363286586,French,Single,Low,None,False,False,8,Stable,10,25,False,True,English,1.2066791442443894,Bachelor's Degree,9,True,True,True,True
21,Female,False,4,Good,0.9006037527273427,English,Divorced,Low,None,False,False,3,Stable,40,74,False,False,French,10.119269508724262,Bachelor's Degree,22,True,False,False,True
22,Male,True,0,Excellent,0.7275684637003703,Local Dialects,Married,Low,Secondary,True,False,8,Stable,40,54,False,False,French,29.89588259037582,Master's Degree,23,False,True,False,True
13,Female,False,2,Excellent,0.5212754090530715,Fulfulde,Widowed,Low,None,True,False,4,Stable,11,34,False,False,French,25.18206317389557,Master's Degree,1,True,True,False,True
12,Female,False,0,Average,0.8687548689328488,Fulfulde,Married,Medium,Secondary,False,True,5,Stable,18,23,False,False,French,14.837969576964717,Bachelor's Degree,1,False,True,False,True
20,Male,False,4,Good,0.5219658602105068,Fulfulde,Widowed,Medium,Secondary,False,True,13,Conflict,14,41,False,False,English,2.0719149530306393,Bachelor's Degree,14,False,False,False,False
18,Female,False,0,Good,0.8376282918195234,Pidgin,Single,Low,Primary,True,False,2,Stable,39,49,False,False,French,9.628803204769694,Master's Degree,4,False,True,False,False
15,Female,False,1,Excellent,0.7128551048472354,French,Widowed,Low,None,False,True,6,Conflict,25,33,False,True,French,26.15722952108371,Bachelor's Degree,5,False,False,True,True
21,Male,False,4,Good,0.9924065117007689,English,Widowed,Low,Primary,True,True,4,Conflict,6,45,False,False,French,24.14005772880824,Bachelor's Degree,2,False,True,False,True
19,Female,False,3,Poor,0.9870367588833646,Fulfulde,Single,Medium,Primary,False,False,5,Stable,17,46,False,True,French,2.5915425573083857,Bachelor's Degree,16,True,True,False,True
14,Female,False,1,Good,0.9655202901974484,Local Dialects,Married,Low,Primary,True,False,9,Stable,42,65,False,False,French,1.3652472030786567,Master's Degree,29,False,False,False,True
24,Male,False,4,Average,0.9261422260881388,French,Single,Low,Secondary,False,False,5,Stable,30,20,False,False,English,17.119005363665025,Master's Degree,5,False,False,False,True
20,Male,True,3,Excellent,0.4386659666986183,Local Dialects,Single,Medium,None,True,False,14,Stable,13,68,True,False,English,6.290400920654364,Bachelor's Degree,25,True,False,False,False
21,Female,False,4,Good,0.606717244291313,Pidgin,Widowed,Low,None,False,True,14,Stable,18,74,False,True,English,5.673790352458112,Master's Degree,16,False,True,False,True
12,Male,False,4,Excellent,0.9543254314068477,English,Single,Medium,None,False,True,10,Stable,46,63,False,True,English,7.018508161669081,Bachelor's Degree,22,True,True,True,False
20,Female,False,1,Average,0.7806339301107752,Local Dialects,Widowed,Medium,Primary,False,False,14,Stable,41,56,False,False,French,17.128449002591793,Master's Degree,25,False,True,True,False
23,Female,False,0,Poor,0.6972085658102922,Local Dialects,Divorced,Low,Primary,True,False,9,Stable,9,52,False,False,English,4.124703832171949,PhD,13,True,True,True,True
21,Female,False,3,Excellent,0.9186941870968189,Local Dialects,Single,Medium,Primary,False,False,2,Stable,5,75,True,False,French,25.86060210922604,Master's Degree,25,False,True,False,False
19,Female,False,4,Good,0.6476850400677908,Fulfulde,Widowed,High,Primary,True,True,9,Stable,44,58,False,True,English,22.699514419238934,Bachelor's Degree,6,False,False,False,True
24,Female,False,3,Excellent,0.5494230876839985,Local Dialects,Single,Low,Tertiary,False,True,2,Stable,14,50,False,True,English,8.346570658285039,Bachelor's Degree,22,True,False,True,True
19,Female,False,4,Excellent,0.40414081791078227,Fulfulde,Single,Low,Secondary,False,False,3,Stable,21,69,True,False,French,3.392665665550378,Master's Degree,25,True,False,False,True
13,Male,False,3,Excellent,0.6202824845192667,French,Divorced,Medium,Tertiary,False,False,2,Conflict,6,42,False,False,English,9.57426073699458,Bachelor's Degree,20,True,False,True,True
14,Female,False,1,Good,0.9104532501633475,French,Single,Medium,Tertiary,True,False,10,Stable,45,42,True,False,French,16.317022135899336,Master's Degree,9,True,True,True,False
19,Male,False,1,Excellent,0.7614094409980596,Local Dialects,Widowed,Medium,None,True,True,9,Stable,16,73,False,True,French,18.01331413634085,Master's Degree,26,True,False,False,False
19,Male,False,3,Poor,0.5313839373301197,English,Divorced,Low,None,True,False,8,Conflict,8,78,False,False,English,21.9734915884215,Master's Degree,25,True,True,False,True
24,Female,False,2,Average,0.5983757107927472,Pidgin,Married,Low,Primary,False,True,5,Conflict,11,64,True,False,French,25.50959449731664,Master's Degree,20,True,False,False,True
23,Female,False,4,Average,0.877809620660748,French,Widowed,Low,Primary,False,False,6,Stable,21,39,False,False,French,26.003034219786727,Master's Degree,13,False,True,True,False
21,Male,False,3,Good,0.44034964289231887,English,Single,Low,Secondary,False,False,12,Stable,10,62,False,False,English,26.33404005306958,Bachelor's Degree,18,False,False,True,True
13,Male,True,3,Good,0.5312239412170248,French,Single,Low,Primary,False,True,5,Conflict,38,42,False,False,English,9.801259156430605,Bachelor's Degree,2,False,True,True,True
17,Female,False,1,Average,0.7709516111176674,French,Married,Low,Tertiary,True,False,13,Stable,34,73,False,False,French,4.491453161248893,Master's Degree,4,False,True,True,True
15,Male,False,1,Poor,0.5030636949219993,French,Divorced,Medium,Primary,False,False,2,Stable,19,30,False,False,French,19.41475951800359,PhD,13,True,False,False,False
